State,CensusPop,Area,TotalVotes,RepVotes,RepCandidate,DemVotes,ThirdVotes,OtherVotes,DemCandidate,ThirdCandidate
Utah,10246,JUAB,3972,3448,"Romney, W. Mitt",451,27,46,"Obama, Barack H.","Johnson, Gary E."
Utah,7125,KANE,3371,2522,"Romney, W. Mitt",744,47,58,"Obama, Barack H.","Johnson, Gary E."
Utah,12503,MILLARD,5026,4478,"Romney, W. Mitt",431,43,74,"Obama, Barack H.","Johnson, Gary E."
Utah,9469,MORGAN,4597,4114,"Romney, W. Mitt",403,36,44,"Obama, Barack H.","Johnson, Gary E."
Utah,1556,PIUTE,782,697,"Romney, W. Mitt",74,5,6,"Obama, Barack H.","Johnson, Gary E."
Utah,2264,RICH,1007,915,"Romney, W. Mitt",83,6,3,"Obama, Barack H.","Johnson, Gary E."
Utah,1029655,SALT LAKE,381799,223811,"Romney, W. Mitt",146147,5521,6320,"Obama, Barack H.","Johnson, Gary E."
Utah,14746,SAN JUAN,5307,3074,"Romney, W. Mitt",2139,42,52,"Obama, Barack H.","Johnson, Gary E."
Utah,27822,SANPETE,9547,8406,"Romney, W. Mitt",980,69,92,"Obama, Barack H.","Johnson, Gary E."
Utah,20802,SEVIER,8069,7207,"Romney, W. Mitt",738,56,68,"Obama, Barack H.","Johnson, Gary E."
Utah,36324,SUMMIT,17488,8884,"Romney, W. Mitt",8072,301,231,"Obama, Barack H.","Johnson, Gary E."
Utah,58218,TOOELE,19261,14268,"Romney, W. Mitt",4524,232,237,"Obama, Barack H.","Johnson, Gary E."
Utah,32588,UINTAH,11583,10421,"Romney, W. Mitt",997,71,94,"Obama, Barack H.","Johnson, Gary E."
Utah,516564,UTAH,177713,156950,"Romney, W. Mitt",17281,2120,1362,"Obama, Barack H.","Johnson, Gary E."
Utah,23530,WASATCH,9589,7220,"Romney, W. Mitt",2191,90,88,"Obama, Barack H.","Johnson, Gary E."
Utah,138115,WASHINGTON,54012,44698,"Romney, W. Mitt",8337,541,436,"Obama, Barack H.","Johnson, Gary E."
Utah,2778,WAYNE,1327,1089,"Romney, W. Mitt",215,6,17,"Obama, Barack H.","Johnson, Gary E."
Utah,231236,WEBER,75912,54224,"Romney, W. Mitt",19841,949,898,"Obama, Barack H.","Johnson, Gary E."
Vermont,36821,ADDISON,17910,5203,"Romney, W. Mitt",12257,222,228,"Obama, Barack H.","Johnson, Gary E."
Vermont,37125,BENNINGTON,17593,5687,"Romney, W. Mitt",11514,203,189,"Obama, Barack H.","Johnson, Gary E."
Vermont,31227,CALEDONIA,13661,5088,"Romney, W. Mitt",8192,168,213,"Obama, Barack H.","Johnson, Gary E."
Vermont,156545,CHITTENDEN,77080,21571,"Romney, W. Mitt",53626,926,957,"Obama, Barack H.","Johnson, Gary E."
Vermont,6306,ESSEX,2798,1164,"Romney, W. Mitt",1539,38,57,"Obama, Barack H.","Johnson, Gary E."
Vermont,47746,FRANKLIN,19888,7405,"Romney, W. Mitt",12057,196,230,"Obama, Barack H.","Johnson, Gary E."
Vermont,6970,GRAND ISLE,4075,1471,"Romney, W. Mitt",2531,37,36,"Obama, Barack H.","Johnson, Gary E."
Vermont,24475,LAMOILLE,11988,3342,"Romney, W. Mitt",8371,140,135,"Obama, Barack H.","Johnson, Gary E."
Vermont,28936,ORANGE,14053,4588,"Romney, W. Mitt",9076,194,195,"Obama, Barack H.","Johnson, Gary E."
Vermont,27231,ORLEANS,11692,4306,"Romney, W. Mitt",7117,130,139,"Obama, Barack H.","Johnson, Gary E."
Vermont,61642,RUTLAND,28609,10835,"Romney, W. Mitt",17088,308,378,"Obama, Barack H.","Johnson, Gary E."
Vermont,59534,WASHINGTON,29307,8093,"Romney, W. Mitt",20351,387,476,"Obama, Barack H.","Johnson, Gary E."
Vermont,44513,WINDHAM,21937,5347,"Romney, W. Mitt",16026,221,343,"Obama, Barack H.","Johnson, Gary E."
Vermont,56670,WINDSOR,28699,8598,"Romney, W. Mitt",19494,317,290,"Obama, Barack H.","Johnson, Gary E."
Virginia,33164,ACCOMACK,16051,8213,"Romney, W. Mitt",7655,83,100,"Obama, Barack H.","Johnson, Gary E."
Virginia,98970,ALBEMARLE,53907,23297,"Romney, W. Mitt",29757,483,370,"Obama, Barack H.","Johnson, Gary E."
Virginia,139966,ALEXANDRIA,73411,20249,"Romney, W. Mitt",52199,553,410,"Obama, Barack H.","Johnson, Gary E."
Virginia,16250,ALLEGHANY,7173,3595,"Romney, W. Mitt",3403,62,113,"Obama, Barack H.","Johnson, Gary E."
Virginia,12690,AMELIA,6915,4331,"Romney, W. Mitt",2490,43,51,"Obama, Barack H.","Johnson, Gary E."
Virginia,32353,AMHERST,14970,8876,"Romney, W. Mitt",5900,85,109,"Obama, Barack H.","Johnson, Gary E."
Virginia,14973,APPOMATTOX,7935,5340,"Romney, W. Mitt",2453,46,96,"Obama, Barack H.","Johnson, Gary E."
Virginia,207627,ARLINGTON,117608,34474,"Romney, W. Mitt",81269,1178,687,"Obama, Barack H.","Johnson, Gary E."
Virginia,73750,AUGUSTA,33672,23624,"Romney, W. Mitt",9451,313,284,"Obama, Barack H.","Johnson, Gary E."
Virginia,4731,BATH,2223,1274,"Romney, W. Mitt",894,14,41,"Obama, Barack H.","Johnson, Gary E."
Virginia,68676,BEDFORD,37425,26679,"Romney, W. Mitt",10209,222,315,"Obama, Barack H.","Johnson, Gary E."
Virginia,6222,BEDFORD CITY,2805,1527,"Romney, W. Mitt",1225,19,34,"Obama, Barack H.","Johnson, Gary E."
Virginia,6824,BLAND,2948,2144,"Romney, W. Mitt",735,19,50,"Obama, Barack H.","Johnson, Gary E."
Virginia,33148,BOTETOURT,18241,12479,"Romney, W. Mitt",5452,98,212,"Obama, Barack H.","Johnson, Gary E."
Virginia,17835,BRISTOL,7387,4780,"Romney, W. Mitt",2492,51,64,"Obama, Barack H.","Johnson, Gary E."
Virginia,17434,BRUNSWICK,8037,2968,"Romney, W. Mitt",4994,23,52,"Obama, Barack H.","Johnson, Gary E."
Virginia,24098,BUCHANAN,9646,6436,"Romney, W. Mitt",3094,44,72,"Obama, Barack H.","Johnson, Gary E."
Virginia,17146,BUCKINGHAM,7457,3569,"Romney, W. Mitt",3750,38,100,"Obama, Barack H.","Johnson, Gary E."
Virginia,6650,BUENA VISTA,2526,1564,"Romney, W. Mitt",919,17,26,"Obama, Barack H.","Johnson, Gary E."
